identifier,type,id,capacity,charging_station:output,access,payment:cards,opening_hours,network,total_sockets,total_kw,flag_missing_tag,overflow,overflow_power,adjusted_kw,socket:chademo,socket:tesla_destination,socket:tesla_supercharger_ccs,socket:type2,socket:type2_cable,socket:type2_combo
MCN-?????,unassigned_point,node/13057070775,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,0,0,0,0,2,0
LSB-00403,unassigned_point,node/13057082694,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
PTL-?????,unassigned_point,node/13058748637,2,0.0,yes,no,24/7,Mobi.E,3,132.0,yes,1,22.0,110.0,1,0,0,1,0,1
MOBI-LSB-00003,unassigned_point,node/13058784992,2,0.0,private,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
AZB-00019,unassigned_point,node/13062241126,2,120.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,0,0,0,0,0,2
AZB-00020,unassigned_point,node/13062241127,2,82.0,yes,no,24/7,Mobi.E,3,142.0,yes,1,22.0,82.0,0,0,0,1,0,2
STB-00114,unassigned_point,node/13062331280,1,0.0,customers,no,24/7,Mobi.E,0,0.0,no,-1,0.0,0.0,0,0,0,0,0,0
STB-00113,unassigned_point,node/13062331281,1,0.0,customers,no,24/7,Mobi.E,0,0.0,no,-1,0.0,0.0,0,0,0,0,0,0
TVR-00030,unassigned_point,node/13062393965,2,0.0,customers,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
VLC-00021,unassigned_point,node/13062405912,2,0.0,yes,yes,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
VLC-00018,unassigned_point,node/13062405913,2,0.0,yes,yes,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
CTB-00063,unassigned_point,node/13067663087,2,50.0,yes,yes,24/7,Mobi.E,2,100.0,no,0,0.0,50.0,0,0,0,0,0,2
OVR-00061,unassigned_point,node/13067724462,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00060,unassigned_point,node/13067724463,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00058,unassigned_point,node/13067724464,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00057,unassigned_point,node/13067724465,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00052,unassigned_point,node/13067724466,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00051,unassigned_point,node/13067724467,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00049,unassigned_point,node/13067724468,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00048,unassigned_point,node/13067724469,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00046,unassigned_point,node/13067724470,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OVR-00041,unassigned_point,node/13067724471,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
TVD-00056,unassigned_point,node/13071681637,2,0.0,yes,yes,24/7,Mobi.E,2,180.0,no,0,0.0,180.0,0,0,0,0,0,2
PRT-00029,unassigned_point,node/13071705929,1,0.0,customers,no,24/7,Mobi.E,1,7.4,no,0,0.0,7.4,0,0,0,1,0,0
AVR-00091,unassigned_point,node/13072110984,2,0.0,yes,no,24/7,Mobi.E,2,180.0,no,0,0.0,180.0,0,0,0,0,0,2
AZB-00021,unassigned_point,node/13072147866,2,97.0,customers,no,24/7,Mobi.E,3,147.0,no,1,22.0,97.0,1,0,0,1,0,1
OER-00250,unassigned_point,node/13072266278,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OER-00249,unassigned_point,node/13072266279,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OER-00251,unassigned_point,node/13072293573,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OER-00252,unassigned_point,node/13072293574,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
CVL-00003,unassigned_point,node/13072325691,1,0.0,yes,no,24/7,Mobi.E,1,7.4,no,0,0.0,7.4,0,0,0,1,0,0
VFX-00108,unassigned_point,node/13072364681,2,0.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,240.0,0,0,0,0,0,2
AZB-?????,unassigned_point,node/13072541928,2,0.0,yes,no,24/7,Mobi.E,2,320.0,yes,0,0.0,320.0,0,0,0,0,0,2
AZB-?????,unassigned_point,node/13072541932,2,0.0,yes,no,24/7,Mobi.E,2,320.0,yes,0,0.0,320.0,0,0,0,0,0,2
MLG-?????,unassigned_point,node/13072574797,2,200.0,yes,no,24/7,Mobi.E,1,200.0,yes,-1,0.0,200.0,0,0,0,0,0,1
OAZ-?????,unassigned_point,node/13072755880,2,0.0,yes,yes,24/7,Mobi.E,3,143.0,yes,1,43.0,100.0,1,0,0,0,1,1
LRS-?????,unassigned_point,node/13072762920,2,0.0,yes,yes,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,0,0,0,0,0,2
LRS-?????,unassigned_point,node/13072762923,2,0.0,yes,yes,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,0,0,0,0,0,2
MTS-?????,unassigned_point,node/13072765061,2,300.0,yes,yes,24/7,Mobi.E,2,600.0,yes,0,0.0,300.0,0,0,0,0,0,2
OAZ-?????,unassigned_point,node/13072802770,2,0.0,yes,yes,24/7,Mobi.E,3,143.0,yes,1,43.0,100.0,1,0,0,0,1,1
OAZ-?????,unassigned_point,node/13072803347,2,0.0,yes,yes,24/7,Mobi.E,3,143.0,yes,1,43.0,100.0,1,0,0,0,1,1
OAZ-?????,unassigned_point,node/13072803771,2,0.0,yes,yes,24/7,Mobi.E,3,143.0,yes,1,43.0,100.0,1,0,0,0,1,1
OAZ-?????,unassigned_point,node/13072819642,2,0.0,yes,yes,24/7,Mobi.E,3,143.0,yes,1,43.0,100.0,1,0,0,0,1,1
ESP-?????,unassigned_point,node/13073264209,1,0.0,yes,no,24/7,Mobi.E,2,100.0,yes,1,50.0,50.0,1,0,0,0,0,1
PRT-00333,unassigned_point,node/13077884680,2,120.0,yes,no,24/7,Mobi.E,2,170.0,no,0,0.0,120.0,1,0,0,0,0,1
ILH-00021,unassigned_point,node/13081943645,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
CCH-00009,unassigned_point,node/13084045281,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,0,0,0,2,0,0
CCH-00008,unassigned_point,node/13084045282,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,0,0,0,2,0,0
OHP-00025,unassigned_point,node/13084045296,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
SSB-00022,unassigned_point,node/13084071239,2,0.0,customers,no,24/7,Mobi.E,2,40.0,no,0,0.0,40.0,0,0,0,0,2,0
EPS-00007,unassigned_point,node/13084084969,2,0.0,customers,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
PVZ-00038,unassigned_point,node/13084133826,2,0.0,yes,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
FNC-00071,unassigned_point,node/13087023019,2,0.0,yes,no,08:00-21:00,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
MAI-00063,unassigned_point,node/13087036454,2,0.0,private,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
LSB-00317,unassigned_point,node/13090791339,2,93.0,yes,no,24/7,Mobi.E,3,143.0,no,1,43.0,93.0,1,0,0,0,1,1
LSB-00315,unassigned_point,node/13090791340,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
FAF-00013,unassigned_point,node/13090796680,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
LSB-?????,unassigned_point,node/13091076068,2,400.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,400.0,0,0,0,0,0,2
LSB-?????,unassigned_point,node/13091076069,2,400.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,400.0,0,0,0,0,0,2
LSB-01018,unassigned_point,node/13092289089,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,0,0,0,2,0,0
MLD-00048,unassigned_point,node/13092312904,2,44.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
OER-00235,unassigned_point,node/13092354005,2,0.0,private,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
GDM-00008,unassigned_point,node/13092491421,1,0.0,customers,no,24/7,Mobi.E,1,7.4,no,0,0.0,7.4,0,0,0,1,0,0
LRA-00033,unassigned_point,node/13093164875,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,0,0,0,1,0,0
node/13093194000,unassigned_point,node/13093194000,1,0.0,customers,,,,1,22.0,no,0,0.0,22.0,0,0,0,0,1,0
TVD-00053,unassigned_point,node/13098037680,2,0.0,yes,yes,24/7,Mobi.E,2,180.0,no,0,0.0,180.0,0,0,0,0,0,2
TVD-00077,unassigned_point,node/13098045577,2,0.0,yes,yes,"Mo 08:00-20:00; Tu-Th 07:00-22:00; Fr,Sa 07:00-01:00; Su 07:00-15:00",Mobi.E,2,240.0,no,0,0.0,240.0,0,0,0,0,0,2
MTS-00169,unassigned_point,node/13098049430,2,0.0,customers,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,0,0,0,2,0,0
PRT-00197,unassigned_point,node/13098110115,2,0.0,customers,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
GVA-00003,unassigned_point,node/13100122038,2,0.0,customers,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
VLN-00008,unassigned_point,node/13100154669,2,0.0,yes,yes,08:00-21:00,Mobi.E,2,120.0,no,0,0.0,120.0,0,0,0,0,0,2
BRG-00025,unassigned_point,node/13100178034,1,0.0,yes,no,09:00-21:30,Mobi.E,1,22.0,no,0,0.0,22.0,0,0,0,1,0,0
PRT-00178,unassigned_point,node/13100265308,2,0.0,customers,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
PRT-00261,unassigned_point,node/13100271802,2,0.0,customers,no,24/7,Mobi.E,2,14.8,no,0,0.0,14.8,0,0,0,2,0,0
