identifier,type,id,operator,capacity,charging_station:output,access,payment:cards,opening_hours,network,total_sockets,total_kw,flag_missing_tag,overflow,overflow_power,adjusted_kw,socket:chademo,socket:chademo:kw,socket:tesla_destination,socket:tesla_destination:kw,socket:type2,socket:type2:kw,socket:type2_cable,socket:type2_cable:kw,socket:type2_combo,socket:type2_combo:kw
LSB-00382,unassigned_point,node/12591009225,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,22.0,yes,0,0.0,22.0,,,,,2,11.0,,,,
LSB-00385,unassigned_point,node/12591009226,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00777,unassigned_point,node/12591020292,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,,,1,22.0,,
LSB-00776,unassigned_point,node/12591020293,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,,,1,22.0,,
LSB-00253,unassigned_point,node/12591020294,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00252,unassigned_point,node/12591020295,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00251,unassigned_point,node/12591020296,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00250,unassigned_point,node/12591020297,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00249,unassigned_point,node/12591020298,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00086,unassigned_point,node/12591023418,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00082,unassigned_point,node/12591023419,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00077,unassigned_point,node/12591023420,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00558,unassigned_point,node/12591036701,Repsol,1,0.0,yes,no,10:00-23:00,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00557,unassigned_point,node/12591036702,Repsol,1,0.0,yes,no,10:00-23:00,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00556,unassigned_point,node/12591036703,Repsol,1,0.0,yes,no,10:00-23:00,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00555,unassigned_point,node/12591036704,Repsol,1,0.0,yes,no,10:00-23:00,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
LSB-00681,unassigned_point,node/12591315534,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00680,unassigned_point,node/12591315535,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00679,unassigned_point,node/12591315536,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00183,unassigned_point,node/12591332371,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00182,unassigned_point,node/12591332372,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00180,unassigned_point,node/12591332373,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
MOBI-LSB-00353,unassigned_point,node/12591346094,Powerdot,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
MOBI-LSB-00343,unassigned_point,node/12591346095,Powerdot,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
MOBI-LSB-00342,unassigned_point,node/12591346096,Powerdot,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00421,unassigned_point,node/12591353585,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00420,unassigned_point,node/12591353586,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00419,unassigned_point,node/12591353587,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00425,unassigned_point,node/12591353588,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00424,unassigned_point,node/12591353589,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00423,unassigned_point,node/12591353590,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
node/12593205557,unassigned_point,node/12593205557,,2,0.0,private,,,,0,0.0,yes,-2,0.0,0.0,,,,,,,,,,
node/12593259090,unassigned_point,node/12593259090,,2,0.0,private,,,,0,0.0,yes,-2,0.0,0.0,,,,,,,,,,
VNG-00173,unassigned_point,node/12593752078,Charging Together,2,0.0,yes,yes,24/7,Mobi.E,3,380.0,yes,1,80.0,300.0,1,80.0,,,,,,,2,150.0
MTJ-00056,unassigned_point,node/12596295184,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
ALB-00023,unassigned_point,node/12598225678,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,180.0,yes,0,0.0,180.0,,,,,,,,,2,90.0
LSB-00494,unassigned_point,node/12598263079,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,22.0,yes,0,0.0,22.0,,,,,2,11.0,,,,
LSB-00489,unassigned_point,node/12598263084,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,1,11.0,,,,
LSB-00487,unassigned_point,node/12598263085,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,7.4,yes,0,0.0,7.4,,,,,1,7.4,,,,
LSB-00485,unassigned_point,node/12598263086,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,1,11.0,,,,
LSB-00488,unassigned_point,node/12598263087,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,1,11.0,,,,
PRT-00106,unassigned_point,node/12598276303,Galp Power,1,0.0,yes,no,24/7,Mobi.E,3,122.0,yes,2,72.0,50.0,1,50.0,,,,,1,22.0,1,50.0
PRT-00099,unassigned_point,node/12598276304,Galp Power,1,0.0,yes,no,24/7,Mobi.E,3,122.0,yes,2,72.0,50.0,1,50.0,,,,,1,22.0,1,50.0
PRT-00109,unassigned_point,node/12598276305,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
PRT-00108,unassigned_point,node/12598276306,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
TMR-00009,unassigned_point,node/12599024937,Plug,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
SMG-00013,unassigned_point,node/12601497319,Charging Together,2,300.0,yes,no,24/7,Mobi.E,3,380.0,no,1,80.0,300.0,1,80.0,,,,,,,2,150.0
SMG-00016,unassigned_point,node/12601506620,Repsol,1,0.0,yes,no,24/7,Mobi.E,3,143.0,yes,2,93.0,50.0,1,50.0,,,,,1,43.0,1,50.0
SMG-00015,unassigned_point,node/12601525607,Repsol,1,0.0,yes,no,24/7,Mobi.E,3,143.0,yes,2,93.0,50.0,1,50.0,,,,,1,43.0,1,50.0
ALM-00094,unassigned_point,node/12605287714,EDP,2,0.0,yes,no,24/7,Mobi.E,3,122.0,yes,1,22.0,100.0,1,50.0,,,1,22.0,,,1,50.0
ALM-00093,unassigned_point,node/12605287715,EDP,2,0.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
BRG-00136,unassigned_point,node/12605308313,Galp Power,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
LSB-00886,unassigned_point,node/12605314336,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,100.0,yes,0,0.0,100.0,,,,,,,,,2,50.0
MTS-00181,unassigned_point,node/12605316061,EDP,2,82.0,yes,no,24/7,Mobi.E,3,142.0,no,1,22.0,82.0,,,,,1,22.0,,,2,60.0
GDM-00052,unassigned_point,node/12605317158,EDP,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
VFR-00085,unassigned_point,node/12605345676,Repsol,2,103.0,yes,no,24/7,Mobi.E,3,153.0,no,1,43.0,103.0,1,50.0,,,,,1,43.0,1,60.0
PRT-00290,unassigned_point,node/12605396686,Prio.E,2,0.0,yes,no,08:00-22:00,Mobi.E,2,110.0,yes,0,0.0,110.0,1,50.0,,,,,,,1,60.0
LSB-00887,unassigned_point,node/12605409911,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,22.0,yes,0,0.0,22.0,,,,,2,11.0,,,,
LSB-00699,unassigned_point,node/12605410848,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,7.4,yes,0,0.0,7.4,,,,,,,1,7.4,,
LSB-00698,unassigned_point,node/12605410849,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,7.4,yes,0,0.0,7.4,,,,,,,1,7.4,,
LSB-00697,unassigned_point,node/12605410850,Galp Power,1,0.0,yes,no,24/7,Mobi.E,1,7.4,yes,0,0.0,7.4,,,,,,,1,7.4,,
LSB-00507,unassigned_point,node/12605410851,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,22.0,yes,0,0.0,22.0,,,,,2,11.0,,,,
LSB-00506,unassigned_point,node/12605410852,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,22.0,yes,0,0.0,22.0,,,,,2,11.0,,,,
CHM-00006,unassigned_point,node/12605418512,Galp Power,2,60.0,yes,no,24/7,Mobi.E,2,120.0,no,0,0.0,60.0,,,,,,,,,2,60.0
LSB-00894,unassigned_point,node/12605428717,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00893,unassigned_point,node/12605428718,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00892,unassigned_point,node/12605428719,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00891,unassigned_point,node/12605428720,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00890,unassigned_point,node/12605428721,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00889,unassigned_point,node/12605428722,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00888,unassigned_point,node/12605428723,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,22.0,yes,0,0.0,22.0,,,,,2,11.0,,,,
PRT-00292,unassigned_point,node/12605429312,Prio.E,2,0.0,yes,no,08:00-22:00,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
PRT-00291,unassigned_point,node/12605429313,Prio.E,2,0.0,yes,no,08:00-22:00,Mobi.E,2,40.0,yes,0,0.0,40.0,,,,,2,20.0,,,,
LGS-00038,unassigned_point,node/12607067729,Galp Power,2,90.0,yes,no,24/7,Mobi.E,2,180.0,no,0,0.0,90.0,,,,,,,,,2,90.0
LSB-00673,unassigned_point,node/12607075472,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00672,unassigned_point,node/12607075473,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VFX-00044,unassigned_point,node/12607100917,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VIS-00072,unassigned_point,node/12607117922,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
VIS-00071,unassigned_point,node/12607117923,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
VIS-00070,unassigned_point,node/12607117924,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
VIS-00069,unassigned_point,node/12607117925,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
VIS-00067,unassigned_point,node/12607117930,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
MRS-00004,unassigned_point,node/12607266194,EDP,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
ALB-00031,unassigned_point,node/12607338151,EDP,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
PNI-?????,unassigned_point,node/12607344317,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
PNI-?????,unassigned_point,node/12607344318,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
FIG-00029,unassigned_point,node/12607375212,EDP,2,0.0,customers,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
FIG-00030,unassigned_point,node/12607375213,EDP,2,0.0,customers,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00813,unassigned_point,node/12608534542,True Kare,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00812,unassigned_point,node/12608534543,True Kare,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00811,unassigned_point,node/12608534544,True Kare,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
AMD-00038,unassigned_point,node/12608568191,Plug,2,0.0,yes,no,09:00-21:00,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
AMD-00037,unassigned_point,node/12608568192,Plug,2,0.0,yes,no,09:00-21:00,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
AMD-00036,unassigned_point,node/12608568193,Plug,2,0.0,yes,no,09:00-21:00,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
OVR-00032,unassigned_point,node/12613368231,Galp Power,2,72.0,yes,no,24/7,Mobi.E,3,122.0,no,1,22.0,72.0,1,50.0,,,,,1,22.0,1,50.0
OVR-00029,unassigned_point,node/12615567328,Charging Together,2,0.0,yes,yes,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
OVR-00030,unassigned_point,node/12615579950,Charging Together,2,0.0,yes,yes,24/7,Mobi.E,3,380.0,yes,1,80.0,300.0,1,80.0,,,,,,,2,150.0
OVR-00031,unassigned_point,node/12615581945,Charging Together,2,0.0,yes,yes,24/7,Mobi.E,3,380.0,yes,1,80.0,300.0,1,80.0,,,,,,,2,150.0
OVR-00028,unassigned_point,node/12615588825,Charging Together,2,0.0,yes,yes,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
MCN-00010,unassigned_point,node/12616764232,Galp Geste,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
LSB-00881,unassigned_point,node/12616808446,EDP,2,0.0,customers,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-00877,unassigned_point,node/12616808447,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VFR-00095,unassigned_point,node/12616816648,EDP,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
OAZ-00014,unassigned_point,node/12616817692,EDP,2,82.0,yes,no,24/7,Mobi.E,3,142.0,no,1,22.0,82.0,,,,,1,22.0,,,2,60.0
VIS-00062,unassigned_point,node/12616831353,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
EVR-00053,unassigned_point,node/12619038893,EDP,2,0.0,customers,no,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
LSB-00865,unassigned_point,node/12619041476,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
LSB-00864,unassigned_point,node/12619041477,Mota Engil II,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00863,unassigned_point,node/12619041478,Mota Engil II,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
SJM-00037,unassigned_point,node/12619086064,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
STS-00035,unassigned_point,node/12619121826,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00037,unassigned_point,node/12619121830,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00034,unassigned_point,node/12619131218,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00036,unassigned_point,node/12619131797,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
SJM-00040,unassigned_point,node/12619132466,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00039,unassigned_point,node/12619150541,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00038,unassigned_point,node/12619159933,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00041,unassigned_point,node/12619177530,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00042,unassigned_point,node/12619177532,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-80533,unassigned_point,node/12619182470,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,7.4,yes,0,0.0,7.4,,,,,2,3.7,,,,
LSB-00854,unassigned_point,node/12619182471,Galp Power,2,0.0,yes,no,07:30-03:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00333,unassigned_point,node/12619182472,Mobiletric,2,0.0,yes,no,07:30-03:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LSB-00878,unassigned_point,node/12621400874,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
MCN-00018,unassigned_point,node/12621407140,Helexia II,2,0.0,yes,no,24/7,Mobi.E,2,200.0,yes,0,0.0,200.0,,,,,,,,,2,100.0
MCN-00017,unassigned_point,node/12621407141,Helexia II,2,0.0,yes,no,24/7,Mobi.E,2,200.0,yes,0,0.0,200.0,,,,,,,,,2,100.0
OER-00179,unassigned_point,node/12621450249,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,360.0,yes,0,0.0,360.0,,,,,,,,,2,180.0
VVD-00022,unassigned_point,node/12621482638,Helexia II,2,100.0,yes,no,24/7,Mobi.E,2,200.0,no,0,0.0,100.0,,,,,,,,,2,100.0
VFX-00057,unassigned_point,node/12621522617,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
ABF-00078,unassigned_point,node/12621522724,KLC Serviços,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
CTB-00060,unassigned_point,node/12623343286,Galp Power,2,72.0,yes,no,24/7,Mobi.E,3,122.0,no,1,22.0,72.0,1,50.0,,,,,1,22.0,1,50.0
GDM-00053,unassigned_point,node/12623349762,Prio.E,2,90.0,yes,no,24/7,Mobi.E,2,140.0,no,0,0.0,90.0,1,50.0,,,,,,,1,90.0
LNH-00035,unassigned_point,node/12623996155,Galp Power,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
VFX-00012,unassigned_point,node/12624256949,Helexia II,2,0.0,yes,no,08:30-22:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VFX-00011,unassigned_point,node/12624256950,Helexia II,2,0.0,yes,no,08:30-22:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VFX-00010,unassigned_point,node/12624256951,Helexia II,2,0.0,yes,no,08:30-22:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VFX-00008,unassigned_point,node/12624256952,Helexia II,2,0.0,yes,no,24/7,Mobi.E,3,153.0,yes,1,43.0,110.0,1,50.0,,,,,1,43.0,1,60.0
MLD-00036,unassigned_point,node/12624273313,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,400.0,yes,0,0.0,400.0,,,,,,,,,2,200.0
MLD-00037,unassigned_point,node/12624273314,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,400.0,yes,0,0.0,400.0,,,,,,,,,2,200.0
MLD-00038,unassigned_point,node/12624273315,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
ABF-00098,unassigned_point,node/12626403414,EDP,2,0.0,yes,no,24/7,Mobi.E,2,22.0,no,0,0.0,22.0,,,,,2,11.0,,,,
LSB-00924,unassigned_point,node/12626425633,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
VFX-00082,unassigned_point,node/12629913778,Mota Engil II,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
AVR-00060,unassigned_point,node/12629927096,EDP,2,120.0,customers,no,08:30-18:00,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
LSB-00879,unassigned_point,node/12629955833,EDP,2,0.0,customers,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00118,unassigned_point,node/12629961592,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
CSC-00092,unassigned_point,node/12629961593,Galp Power,2,0.0,yes,no,Mo-Fr 07:30-20:00; Sa 07:30-14:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
MAI-00064,unassigned_point,node/12629963179,EDP,2,0.0,yes,no,08:00-22:00,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
PTL-00020,unassigned_point,node/12629968522,Galp Power,2,200.0,yes,no,24/7,Mobi.E,2,400.0,no,0,0.0,200.0,,,,,,,,,2,200.0
ALB-00022,unassigned_point,node/12629971173,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
BRG-00130,unassigned_point,node/12629998139,EDP,2,0.0,customers,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
VIS-00024,unassigned_point,node/12634133172,Visacasa,2,0.0,yes,no,07:00-01:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VIS-00023,unassigned_point,node/12634133173,Visacasa,2,0.0,yes,no,07:00-01:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
VIS-00022,unassigned_point,node/12634133174,Visacasa,2,0.0,yes,no,07:00-01:00,Mobi.E,3,132.0,yes,1,22.0,110.0,1,50.0,,,1,22.0,,,1,60.0
VIS-00020,unassigned_point,node/12634133175,Visacasa,2,0.0,yes,no,07:00-01:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
GDM-00024,unassigned_point,node/12634210629,EDP,2,0.0,yes,no,09:00-24:00,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
GDM-00023,unassigned_point,node/12634210630,EDP,2,0.0,yes,no,09:00-24:00,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
GDM-00022,unassigned_point,node/12634210631,EDP,2,0.0,yes,no,09:00-24:00,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
GDM-00026,unassigned_point,node/12634210632,EDP,2,0.0,yes,no,09:00-24:00,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
AVR-00070,unassigned_point,node/12634216604,Powerdot,2,0.0,yes,yes,24/7,Mobi.E,2,130.0,yes,0,0.0,130.0,1,50.0,,,,,,,1,80.0
AVR-00070,unassigned_point,node/12634216605,Powerdot,2,0.0,yes,yes,24/7,Mobi.E,2,160.0,yes,0,0.0,160.0,,,,,,,,,2,80.0
AVR-00070,unassigned_point,node/12634216606,Powerdot,2,0.0,yes,yes,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
AVR-00071,unassigned_point,node/12634216607,Powerdot,2,0.0,yes,yes,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
AVR-00071,unassigned_point,node/12634216608,Powerdot,2,0.0,yes,yes,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
AVR-00071,unassigned_point,node/12634216609,Powerdot,2,0.0,yes,yes,24/7,Mobi.E,2,170.0,yes,0,0.0,170.0,1,50.0,,,,,,,1,120.0
MTS-00115,unassigned_point,node/12634228627,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
MTS-00115,unassigned_point,node/12634228628,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
MTS-00115,unassigned_point,node/12634228629,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,160.0,yes,0,0.0,160.0,,,,,,,,,2,80.0
